ST#T,0.6111111111111112
MS#Z AH M,0.9545454545454546
X#G Z,0.07156673114119923
T#CH,0.006132675192580959
J#JH,0.7450980392156863
AU#AO,0.9166666666666666
AU#AW,0.08333333333333333
B#R,0.00019327406262079628
SS#SH,0.041666666666666664
N#N Y,0.008881288614298323
O#UH,0.0009747855471796204
ER#ER,0.9970760233918129
EW#UW,0.7441860465116279
Y#Y,0.10764474423833614
Y#S,0.0022484541877459247
Y#R,0.0005621135469364812
Y#L,0.0011242270938729624
EI#AY,0.42857142857142855
EI#AH,0.047619047619047616
O#AH,0.19827138029633481
S#SH,0.0016839741790625876
YR#R,1.0
CXC#S,1.0
DP#D,1.0
CC#S,0.008849557522123894
CC#K,0.30973451327433627
F#L,0.00040766408479412964
AS#EY,1.0
GO#NG,1.0
AND#D,1.0
G#NG,0.0002231644722160232
TT#T,1.0
GT#JH,0.2
CDS#S,1.0
G#K,0.0013389868332961392
G#N,0.0002231644722160232
G#L,0.0013389868332961392
BN#B,1.0
YC#K,1.0
L#V AH,0.00023470505398216242
E#UW,0.0009558401835213152
L#T AH,0.0051635111876075735
T#T Y,0.001869718046518585
DK#D,1.0
HO#AO,1.0
P#P,0.964605137963844
SD#L,1.0
ER#R,0.0029239766081871343
K#K Y,0.016121495327102803
EI#IY,0.38095238095238093
L#W AE,0.00015647003598810827
IO#OW,0.00847457627118644
SUU#EH,1.0
X#G ZH,0.0012894906511927789
ECT#T,0.5
DAU#N,1.0
AY#AY,0.06666666666666667
UE#UW,0.9464285714285714
LA#AE,0.4444444444444444
SE#N,0.018518518518518517
SE#Z,0.7592592592592593
SE#S,0.2222222222222222
SZ#SH,0.5
NZ#R,1.0
EA#IH,0.32
EA#IY,0.52
DD#D,1.0
D#JH,0.0023705108450871163
PC#P,1.0
EI#EH,0.047619047619047616
IE#AH,0.1875
IE#AY,0.0875
X#EH,0.0006447453255963894
AY#EY,0.9333333333333333
LE#L,0.9230769230769231
RU#T,0.5
Y#AH,0.015739179314221474
L#T IH,7.823501799405414e-05
RX#R,1.0
VE#V,1.0
NK#B,1.0
T#T,0.9774138059980555
Y#IY,0.6236649803260259
NS#Z,0.14285714285714285
CBS#S,1.0
Z#ZH,0.0005162622612287042
RE#IY,0.0196078431372549
U#EH,0.004112808460634548
U#W,0.07491186839012925
AE#EY,0.6666666666666666
SX#S,1.0
M#S,0.00011346873936230568
NCS#B,1.0
M#N,0.00011346873936230568
YS#S,0.5
YS#R,0.5
L#P AH,0.0065717415115005475
L#M AH,0.00046941010796432484
RR#R,1.0
LE#EH,0.05128205128205128
EE#EY,0.022222222222222223
EA#EH,0.04
EA#EY,0.08
Y#EY,0.0002810567734682406
IU#AH,1.0
EU#UH,0.15789473684210525
I#UW,0.0002884005306569764
L#L AE,7.823501799405414e-05
OI#IH,0.16666666666666666
EE#IY,0.8222222222222222
R#V,7.763372408974459e-05
R#R,0.9943327381414486
R#S,7.763372408974459e-05
R#M,7.763372408974459e-05
TZ#M,1.0
U#Y Y,0.027761457109283197
LY#IY,1.0
KNBC#K,1.0
RT#T,0.5
RT#M,0.5
ST#JH,0.05555555555555555
HJ#HH,1.0
N#Z,5.5163283318623126e-05
PP#P,1.0
PCS#P,1.0
CH#V,0.027777777777777776
CH#T,0.027777777777777776
CH#K,0.6111111111111112
C#T S,0.006973848069738481
TH#T,0.03333333333333333
ORY#IY,1.0
ES#Z,0.9722222222222222
ES#S,0.027777777777777776
X#ZH,0.0006447453255963894
Y#AY,0.11691961776278809
MS#D,0.045454545454545456
